timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
31,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,20.5500,4.6400,62.4100,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,17.0500,28.0900,39.7100,32.3200,14.5300,5.0800,8.1000,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.9600,0.0000,0.0000,0.0000,19.0200,13.5900,0.0000,10.5400,8.5000,15.6200,21.4100,5.9600,46.1800,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0100,39.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0000,0.0000,0.0000,29.6300,0.0000,17.0000,0.0000,0.0000,13.3400,52.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,28.2600,0.0000,42.0000,0.0000,0.0000,0.0000,2.9600,0.0000,0.0000,1198.9250,198.97,0.00,13.0683,0.00,1384.8267
32,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,20.5500,4.6400,62.4100,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,17.0500,28.0900,39.7100,32.3200,14.5300,5.0800,8.1000,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.9600,0.0000,0.0000,0.0000,19.0200,13.5900,0.0000,10.5400,8.5000,15.6200,21.4100,5.9600,46.1800,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.2100,40.4997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.5000,0.0000,0.0000,48.1000,0.0000,20.0000,0.0000,0.0000,13.3400,51.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,53.0000,0.0000,0.0000,0.0000,3.6500,0.0000,0.0000,1232.9444,165.97,0.00,13.6187,0.00,1385.2957
33,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,20.5500,4.6400,62.4100,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,17.0500,28.0900,39.7100,32.3200,14.5300,5.0800,8.1000,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.3300,0.0000,0.0000,0.0000,19.0200,13.5900,0.0000,10.5400,8.5000,15.6200,21.4100,5.9600,46.1800,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.4100,42.5004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0000,0.0000,0.0000,68.0300,0.0000,24.0000,0.0000,0.0000,13.3400,49.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,67.0000,0.0000,0.0000,0.0000,4.6700,0.0000,0.0000,1272.9651,128.97,0.00,14.2489,0.00,1387.6862
34,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,20.5500,4.6400,62.4100,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,17.0500,28.0900,39.7100,32.3200,14.5300,5.0800,8.1000,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.3300,0.0000,0.0000,0.0000,19.0200,13.5900,0.0000,10.5400,8.5000,15.6200,21.4100,5.9600,46.1800,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.4100,45.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.5000,0.0000,0.0000,88.1000,0.0000,31.0000,0.0000,0.0000,13.3400,48.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,81.0000,0.0000,0.0000,0.0000,5.7700,0.0000,0.0000,1316.7944,89.97,0.00,14.9152,0.00,1391.8492
35,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,62.4100,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.0500,28.0900,39.7100,32.3200,14.5300,5.0800,8.1000,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.3300,0.0000,0.0000,0.0000,19.0200,13.5900,0.0000,10.5400,8.5000,15.6200,21.4100,5.9600,46.1800,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.4100,47.4996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,107.8100,0.0000,38.0000,0.0000,0.0000,19.3400,60.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2500,0.0000,89.0000,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000,1374.1143,80.97,0.00,15.4597,0.00,1439.6246
36,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,46.6000,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.0500,28.0900,39.7100,32.3200,14.5300,5.0800,8.1000,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.3300,0.0000,0.0000,0.0000,19.0200,13.5900,0.0000,10.5400,8.5000,15.6200,21.4100,5.9600,46.1800,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.4100,47.4996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0000,0.0000,0.0000,121.4100,0.0000,45.0000,0.0000,0.0000,20.0000,60.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2500,0.0000,104.0000,0.0000,0.0000,0.0000,7.8900,0.0000,0.0000,1399.3743,56.97,0.00,15.8735,0.00,1440.4708
37,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,46.6000,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.0500,28.0900,39.7100,32.3200,14.5300,5.0800,8.1000,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.4000,11.8200,0.0000,10.5400,8.5000,15.6200,21.4100,5.9600,36.9400,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.0000,0.0000,0.0000,136.2400,0.0000,52.0000,0.0000,0.0000,21.0000,61.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,123.0000,0.0000,0.0000,0.0000,8.8200,0.0000,0.0000,1437.1149,23.97,0.00,16.4677,0.00,1444.6172
38,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,46.6000,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.0500,28.0900,39.7100,32.3200,14.5300,5.0800,8.1000,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.4000,11.8200,0.0000,10.5400,8.5000,15.6200,21.4100,5.9600,36.9400,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.0000,0.0000,0.0000,151.0700,0.0000,57.0000,0.0000,0.0000,21.6600,61.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,137.0000,0.0000,0.0000,0.0000,9.7600,0.0000,0.0000,1474.8949,12.97,0.00,16.8775,0.00,1470.9874
39,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,46.6000,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.0500,28.0900,39.7100,32.3200,14.5300,5.0800,8.1000,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.4000,11.8200,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,36.9400,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.6100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.0000,0.0000,0.0000,165.9000,0.0000,65.0000,0.0000,0.0000,19.3400,55.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,151.0000,0.0000,0.0000,0.0000,10.7000,0.0000,0.0000,1492.5749,20.97,0.00,16.9588,0.00,1496.5861
40,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,46.6000,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.0500,28.0900,39.7100,32.3200,14.5300,5.0800,8.1000,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.0200,11.8200,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,36.9400,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0000,0.0000,0.0000,180.7300,0.0000,72.0000,0.0000,0.0000,20.0000,55.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,161.0000,0.0000,0.0000,0.0000,11.8800,0.0000,0.0000,1527.6049,16.97,0.00,17.2867,0.00,1527.2882
41,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,46.6000,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.0500,28.0900,39.7100,32.3200,14.5300,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.4000,11.8200,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,36.9400,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.4100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.5000,0.0000,0.0000,190.5500,0.0000,79.0000,0.0000,0.0000,21.0000,57.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,172.0000,0.0000,0.0000,0.0000,12.5300,0.0000,0.0000,1551.7241,24.97,0.00,17.4221,0.00,1559.2720
42,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,46.6000,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.0500,28.0900,39.7100,32.3200,14.5300,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,21.3700,11.8200,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,36.9400,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.6100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.5000,0.0000,0.0000,200.3800,0.0000,83.0000,0.0000,0.0000,21.6600,59.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,179.0000,0.0000,0.0000,0.0000,13.7000,0.0000,0.0000,1581.2141,17.97,0.00,17.7286,0.00,1581.4555
43,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.0500,28.0900,39.7100,32.3200,15.0000,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,21.3700,11.8200,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,36.9400,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5000,0.0000,0.0000,195.4800,0.0000,87.0000,0.0000,0.0000,28.3400,63.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,186.0000,0.0000,0.0000,0.0000,14.2200,0.0000,0.0000,1610.2341,0.97,0.00,18.1151,0.00,1593.0890
44,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.0500,28.0900,39.7100,32.3200,15.0000,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,21.3700,11.8200,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,36.9400,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.6100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,204.6200,0.0000,89.0000,0.0000,0.0000,29.0000,65.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,193.0000,0.0000,0.0000,0.0000,15.1800,0.0000,0.0000,1634.0941,-1.03,0.00,18.3324,0.00,1614.7317
45,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,32.3200,15.0000,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.4000,11.8200,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,36.9400,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.4000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.5000,0.0000,0.0000,207.3900,0.0000,91.0000,0.0000,0.0000,29.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,196.0000,0.0000,0.0000,0.0000,15.4600,0.0000,0.0000,1661.1741,26.43,0.00,18.3292,0.00,1669.2749
46,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,33.3700,15.0000,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.4000,11.8200,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,36.9400,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.6000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.5000,0.0000,0.0000,208.8500,0.0000,91.0000,0.0000,0.0000,30.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,196.0000,0.0000,0.0000,0.0000,15.7100,0.0000,0.0000,1667.1341,35.47,0.00,18.3033,0.00,1684.3008
47,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,33.3700,15.0000,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.4000,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,27.7100,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.0000,0.0000,0.0000,216.6700,0.0000,91.0000,0.0000,0.0000,30.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,200.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000,1673.2541,43.40,0.00,18.2881,0.00,1698.3660
48,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,33.3700,15.0000,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.0200,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,27.7100,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.0000,0.0000,0.0000,225.0000,0.0000,92.0000,0.0000,0.0000,30.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,200.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000,1684.2041,42.48,0.00,18.3878,0.00,1708.2963
49,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,33.3700,15.0000,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.0200,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,27.7100,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.0000,0.0000,0.0000,230.0000,0.0000,92.0000,0.0000,0.0000,30.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,200.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000,1688.7141,61.15,0.00,18.2689,0.00,1731.5952
50,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,33.3700,15.0000,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.0200,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,27.7100,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.4100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.0000,0.0000,0.0000,230.0000,0.0000,92.0000,0.0000,0.0000,30.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,200.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000,1688.1141,66.91,0.00,18.2154,0.00,1736.8087
