timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
42,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,46.5953,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,11.4102,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.2637,30.4782,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,22.0610,11.8181,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,38.1430,5.2309,2.8636,0.0000,0.0000,0.0000,186.7680,0.0000,0.0000,0.0000,20.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.5000,0.0000,0.0000,200.3800,0.0000,83.0000,0.0000,0.0000,21.6600,59.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,179.0000,0.0000,0.0000,0.0000,13.7000,0.0000,0.0000
43,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,12.3336,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.2637,30.4782,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,22.0610,11.8181,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,38.1430,5.2309,2.8636,0.0000,0.0000,0.0000,186.7680,0.0000,0.0000,0.0000,20.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5000,0.0000,0.0000,195.4800,0.0000,87.0000,0.0000,0.0000,28.3400,63.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,186.0000,0.0000,0.0000,0.0000,14.2200,0.0000,0.0000
44,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,13.1169,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.2637,30.4782,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,22.0610,11.8181,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,38.1430,5.2309,2.8636,0.0000,0.0000,0.0000,186.7680,0.0000,0.0000,0.0000,20.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,204.6200,0.0000,89.0000,0.0000,0.0000,29.0000,65.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,193.0000,0.0000,0.0000,0.0000,15.1800,0.0000,0.0000
45,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,13.6736,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.2637,30.4782,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,11.8181,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,38.1430,5.2309,2.8636,0.0000,0.0000,0.0000,186.7680,0.0000,0.0000,0.0000,20.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.5000,0.0000,0.0000,207.3900,0.0000,91.0000,0.0000,0.0000,29.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,196.0000,0.0000,0.0000,0.0000,15.4600,0.0000,0.0000
46,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,14.1770,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.2637,30.4782,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,11.8181,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,38.1430,5.2309,2.8636,0.0000,0.0000,0.0000,186.7680,0.0000,0.0000,0.0000,20.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.5000,0.0000,0.0000,208.8500,0.0000,91.0000,0.0000,0.0000,30.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,196.0000,0.0000,0.0000,0.0000,15.7100,0.0000,0.0000
47,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,14.4503,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.2637,30.4782,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,12.9975,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,28.6091,5.2309,2.8636,0.0000,0.0000,0.0000,186.7680,0.0000,0.0000,0.0000,21.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.0000,0.0000,0.0000,216.6700,0.0000,91.0000,0.0000,0.0000,30.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,200.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000
48,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,14.6203,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.2637,30.4782,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,12.9975,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,28.6091,5.2309,2.8636,0.0000,0.0000,0.0000,186.7680,0.0000,0.0000,0.0000,22.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.0000,0.0000,0.0000,225.0000,0.0000,92.0000,0.0000,0.0000,30.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,200.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000
49,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,14.6936,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.4782,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,12.9975,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,28.6091,5.2309,2.8636,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,20.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.0000,0.0000,0.0000,230.0000,0.0000,92.0000,0.0000,0.0000,30.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,200.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000
50,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,14.7136,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.4782,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,12.9975,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,28.6091,5.2309,2.8636,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,20.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.0000,0.0000,0.0000,230.0000,0.0000,92.0000,0.0000,0.0000,30.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,200.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000
51,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,14.7136,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.4782,38.1674,0.0000,46.8167,12.3030,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,12.9975,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,28.6091,5.2309,0.0000,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,22.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.5000,0.0000,0.0000,230.0000,0.0000,90.0000,0.0000,0.0000,27.0000,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,186.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000
52,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,14.7136,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.4782,38.1674,0.0000,46.8167,12.3030,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,12.9975,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,28.6091,5.2309,0.0000,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,23.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.0000,0.0000,0.0000,230.0000,0.0000,90.0000,0.0000,0.0000,27.0000,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,186.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000
53,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,14.7136,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.4782,38.1674,0.0000,46.8167,12.3030,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,12.9975,0.0000,4.1006,3.0797,16.1277,21.4138,6.1500,28.6091,5.2309,0.0000,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,24.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.0000,0.0000,0.0000,230.0000,0.0000,90.0000,0.0000,0.0000,27.0000,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,182.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000
54,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,14.6736,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.4782,38.1674,0.0000,46.8167,12.3030,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,12.9975,0.0000,4.1006,3.0797,16.1277,21.4138,6.1500,28.6091,5.2309,0.0000,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,26.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.0000,0.0000,0.0000,230.0000,0.0000,90.0000,0.0000,0.0000,26.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,182.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000
55,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,14.5703,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.4782,38.1674,0.0000,46.8167,12.3030,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,12.9975,0.0000,4.1006,3.0797,16.1277,21.4138,1.3963,28.6091,5.2309,0.0000,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,28.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.5000,0.0000,0.0000,230.0000,0.0000,92.0000,0.0000,0.0000,26.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2500,0.0000,182.0000,0.0000,0.0000,0.0000,15.8800,0.0000,0.0000
56,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,14.4003,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.4782,38.1674,0.0000,46.8167,12.3030,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,12.9975,0.0000,4.1006,3.0797,16.1277,21.4138,1.3963,28.6091,5.2309,0.0000,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,31.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.0000,0.0000,0.0000,230.0000,0.0000,92.0000,0.0000,0.0000,26.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2500,0.0000,179.0000,0.0000,0.0000,0.0000,15.5700,0.0000,0.0000
57,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,14.1770,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.3881,38.1674,0.0000,46.8167,12.3030,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,12.9975,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,28.6091,5.2309,0.0000,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,35.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.0000,0.0000,0.0000,230.0000,0.0000,91.0000,0.0000,0.0000,26.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,179.0000,0.0000,0.0000,0.0000,15.3700,0.0000,0.0000
58,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,13.9036,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.3881,38.1674,0.0000,46.8167,12.3030,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,12.9975,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,28.6091,5.2309,0.0000,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,37.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.5000,0.0000,0.0000,227.7400,0.0000,90.0000,0.0000,0.0000,26.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,179.0000,0.0000,0.0000,0.0000,14.8400,0.0000,0.0000
59,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,13.5803,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.3881,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3099,0.0000,0.0000,0.0000,16.4832,12.9975,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,47.6843,2.8109,0.0000,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,38.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.5000,0.0000,0.0000,222.3100,0.0000,88.0000,0.0000,0.0000,26.3400,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,175.0000,0.0000,0.0000,0.0000,14.4500,0.0000,0.0000
60,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,12.7769,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.3881,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3099,0.0000,0.0000,0.0000,16.4832,12.9975,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,62.4178,1.6909,0.0000,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,41.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5000,0.0000,0.0000,211.2400,0.0000,85.0000,0.0000,0.0000,26.0000,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.7500,0.0000,168.0000,0.0000,0.0000,0.0000,13.7600,0.0000,0.0000
61,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,11.8169,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.3881,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3099,0.0000,0.0000,0.0000,16.4832,12.9975,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,62.4178,1.6909,0.0000,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,35.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.5000,0.0000,0.0000,197.0700,0.0000,80.0000,0.0000,0.0000,25.3400,71.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.7500,0.0000,158.0000,0.0000,0.0000,0.0000,12.8200,0.0000,0.0000
62,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,56.7846,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,10.7502,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.1272,30.3881,38.1674,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3099,0.0000,0.0000,0.0000,16.4832,12.9975,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,62.4178,1.6909,2.8636,0.0000,0.0000,0.0000,183.6552,0.0000,0.0000,0.0000,35.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.0000,0.0000,0.0000,180.8100,0.0000,74.0000,0.0000,0.0000,25.0000,71.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.7500,0.0000,147.0000,0.0000,0.0000,0.0000,11.8700,0.0000,0.0000
